,V_2,V_5,V_9,V_12,V_15,V_19,V_28,V_31,V_39,V_8_no,V_10_no,V_14_no
19426,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.1305470088772873,0.33152278290974574,1.427766644471775,0,0,0
19428,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,0.35482378318568997,-0.5003088638040791,-1.8236526302167104,0.712232945879515,0,1,0
19437,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.9323463995606465,-1.392617547591419,-0.003300752712744759,1,1,0
19438,1.2406226724909457,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.24342168038125533,-0.5305473823408368,-0.7188344513050046,1,1,0
19443,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.3134818213147527,-0.09951229971554551,0.712232945879515,1,1,1
19444,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,1.5547886035785112,0.7625578655350369,-0.7188344513050046,0,1,0
19446,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.6676747560341008,0.7625578655350369,1.427766644471775,1,1,1
19451,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.35629635188522335,-1.392617547591419,1.427766644471775,1,1,0
19454,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,3.6917664057321575,2.0240328727142285,1.706585575601089,-0.09951229971554551,0.712232945879515,1,0,0
19457,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,0.07662226826426684,0.2469993061532265,-0.5305473823408368,-0.7188344513050046,1,1,1
19458,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.8428251083678442,-0.5305473823408368,-0.7188344513050046,1,1,1
19459,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,1.4676298428713825,2.103593040890908,0.7625578655350369,-0.7188344513050046,1,1,1
19461,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,1.6711360607672916,-0.7579822765000025,-0.30180513115916985,-1.8236526302167104,1.427766644471775,1,1,1
19466,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.7221659767601543,-1.392617547591419,1.427766644471775,1,0,0
19468,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,0.35482378318568997,-0.46138656328546945,-0.5305473823408368,0.712232945879515,1,1,1
19470,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.7458313577928055,0.5544854802502428,-1.392617547591419,1.427766644471775,1,0,0
19473,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.632644685567352,-0.5305473823408368,1.427766644471775,1,1,1
19476,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,0.9437084854363396,0.7625578655350369,-1.4343681498972645,1,0,0
19477,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,0.6089767009762964,-0.5305473823408368,-0.003300752712744759,0,0,0
19481,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.4458176430780256,1.6246280307856193,0.712232945879515,1,1,1
19482,1.2406226724909457,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.4263564928187208,0.7625578655350369,0.712232945879515,1,1,1
19483,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.8350406482641223,-1.392617547591419,-1.4343681498972645,1,1,0
19485,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.7458313577928055,-0.6170757653599082,-0.5305473823408368,-0.7188344513050046,1,1,0
19487,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,1.1616733683405536,0.7625578655350369,-0.003300752712744759,1,1,1
19488,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.6404291456710739,0.7625578655350369,-0.7188344513050046,1,1,1
19492,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.7649805073306248,-1.392617547591419,-1.4343681498972645,1,1,1
19493,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.7579822765000025,-0.753303817175042,-1.392617547591419,1.427766644471775,1,1,1
19494,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.27455952079614304,-0.5305473823408368,-0.003300752712744759,1,1,1
19496,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,0.2508915362050874,-1.8236526302167104,-0.003300752712744759,1,1,0
19497,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.74551935707132,0.7625578655350369,-0.003300752712744759,1,1,1
19501,1.2406226724909457,-1.9260608942500133,0.19541390012712942,0.5863991775381215,1.6711360607672916,1.4676298428713825,-0.0021034171658753935,0.33152278290974574,-1.4343681498972645,0,1,1
19502,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.7539245879354308,1.6711360607672916,-0.7579822765000025,-0.05659463789192893,0.7625578655350369,0.712232945879515,1,1,0
19504,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.633025298107113,-0.6754592161378227,-0.5305473823408368,-0.7188344513050046,1,1,1
19505,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.7027048265008494,-0.5305473823408368,0.712232945879515,1,1,1
19509,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.399110882455694,0.7625578655350369,0.712232945879515,1,1,1
19510,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,0.4688564191093016,-0.5305473823408368,-0.7188344513050046,1,1,1
19512,-0.7123191364779888,1.3585778980806238,-5.111991947151922,-0.3497303286512993,3.6917664057321575,-1.0361837914214256,-0.3173740513666137,1.1935929481603282,-1.4343681498972645,0,1,0
19513,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,1.6711360607672916,-0.7579822765000025,0.8464027341398154,0.7625578655350369,-0.7188344513050046,0,1,0
19517,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.12665477882542633,0.7625578655350369,-1.4343681498972645,1,1,0
19518,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,1.054463930632832,1.6711360607672916,0.35482378318568997,-0.46138656328546945,0.33152278290974574,0.712232945879515,0,1,1
19519,1.2406226724909457,1.3585778980806238,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-0.7579822765000025,3.333537737278973,-0.09951229971554551,-1.4343681498972645,1,0,1
19521,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,0.7607736729988741,-0.5305473823408368,-1.4343681498972645,1,1,1
19522,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.07662226826426684,-0.9128852493013416,-0.09951229971554551,-1.4343681498972645,1,0,0
19523,1.2406226724909457,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,0.11855571444181458,0.7625578655350369,-1.4343681498972645,1,1,0
19526,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,0.18472362532345102,-1.392617547591419,1.427766644471775,0,1,1
19528,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,0.40268850822766517,-0.5305473823408368,1.427766644471775,1,0,0
19529,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.35482378318568997,-0.35629635188522335,-1.392617547591419,-1.4343681498972645,1,1,0
19530,1.2406226724909457,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,0.633025298107113,-0.021564567425180228,0.7625578655350369,1.427766644471775,1,1,1
19532,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.4797807615785794,-0.5314467042189669,0.7625578655350369,-0.003300752712744759,1,1,1
19533,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.5275544741671059,-0.5305473823408368,-0.003300752712744759,1,1,0
19537,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.5664767746857156,-1.392617547591419,1.427766644471775,1,1,1
19539,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,2.0240328727142285,-0.6482136057747959,-1.8236526302167104,-0.003300752712744759,1,0,0
19541,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.26677506069242113,0.7625578655350369,0.712232945879515,1,1,0
19543,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.40689534255941595,-0.5305473823408368,-0.003300752712744759,1,1,1
19544,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,0.02903442324901234,0.33152278290974574,-0.003300752712744759,0,1,0
19545,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.021564567425180228,-0.5305473823408368,-0.003300752712744759,0,1,1
19548,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.6910281363452665,-0.5305473823408368,-0.7188344513050046,1,0,0
19550,-0.7123191364779888,1.3585778980806238,-5.138742984688611,-0.8177950817460098,5.712396750697024,-1.0361837914214256,0.3832273579683603,0.7625578655350369,-0.003300752712744759,0,1,0
19551,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.994307476110532,1.1935929481603282,-0.003300752712744759,1,1,0
19558,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.7104892866045713,-1.392617547591419,-0.7188344513050046,1,1,1
19559,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,0.8541871942435373,-1.8236526302167104,-0.003300752712744759,0,1,0
19561,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.5225286837275425,-0.34949428419757467,1.1894283279499593,-0.6482136057747959,-0.5305473823408368,-0.7188344513050046,1,1,1
19562,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.2015792466571563,0.48053310926488446,-0.5305473823408368,-0.003300752712744759,1,1,0
19563,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,1.4676298428713825,-0.6287524555154911,-0.5305473823408368,0.712232945879515,1,1,0
19565,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.3679730420408063,-1.392617547591419,-1.4343681498972645,1,1,0
19571,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.7766571974862078,1.1935929481603282,-0.7188344513050046,1,1,1
19579,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.21586146573833875,-1.392617547591419,-0.7188344513050046,1,1,1
19585,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,1.4676298428713825,0.2508915362050874,0.7625578655350369,0.712232945879515,1,1,0
19586,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,1.6711360607672916,-0.7579822765000025,-0.13833146898100923,0.7625578655350369,1.427766644471775,1,0,1
19587,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.7922261176936516,-1.392617547591419,-0.7188344513050046,1,1,1
19591,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,1.4676298428713825,-0.21617607001822856,-1.8236526302167104,-1.4343681498972645,0,1,1
19593,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.45360210318174754,0.7625578655350369,-0.003300752712744759,1,1,0
19594,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.07662226826426684,0.2508915362050874,-1.392617547591419,1.427766644471775,1,1,1
19597,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,-0.8177950817460098,3.6917664057321575,-0.7579822765000025,0.067956723767622,-0.5305473823408368,-0.7188344513050046,0,1,0
19600,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.7579822765000025,-0.5586923145819936,-1.8236526302167104,-0.7188344513050046,1,1,0
19603,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.4676298428713825,-0.7416271270194591,-1.392617547591419,-0.7188344513050046,1,1,0
19604,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,0.633025298107113,-0.9401308596643684,0.7625578655350369,0.712232945879515,1,1,1
19607,1.2406226724909457,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-0.4797807615785794,0.1263401745455365,0.7625578655350369,0.712232945879515,1,1,1
19611,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,2.8859312813149622,0.7625578655350369,0.712232945879515,1,1,0
19612,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,1.9946105994388008,-1.392617547591419,-0.7188344513050046,1,1,0
19618,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,1.6711360607672916,-1.0361837914214256,-0.5859379249450204,0.7625578655350369,0.712232945879515,1,1,1
19619,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,4.049708066821391,2.0556631134109105,-0.7188344513050046,0,1,0
19620,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.7338426669157372,0.7625578655350369,-0.003300752712744759,1,1,0
19621,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.5742612347894375,0.7625578655350369,-0.003300752712744759,1,0,1
19622,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-0.4797807615785794,1.356284870933602,0.7625578655350369,1.427766644471775,1,1,0
19624,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,1.6711360607672916,0.9112268130285363,0.11855571444181458,0.7625578655350369,-0.7188344513050046,1,1,0
19625,-0.7123191364779888,1.3585778980806238,-5.11734215465926,1.054463930632832,5.712396750697024,-1.0361837914214256,1.2083801289628853,0.33152278290974574,0.712232945879515,0,1,0
19627,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.5275544741671059,-1.392617547591419,-0.7188344513050046,1,1,0
19629,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.4808477135447743,-1.392617547591419,0.712232945879515,1,1,1
19635,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,0.07662226826426684,0.4610719590055796,0.7625578655350369,-1.4343681498972645,1,0,1
19636,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.6050844709244354,-0.5305473823408368,-0.7188344513050046,1,1,0
19637,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.22006830007008954,1.1935929481603282,1.427766644471775,1,1,1
19640,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.6206533911318792,-1.392617547591419,-1.4343681498972645,1,1,0
19644,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,1.5314352232673456,-1.8236526302167104,1.427766644471775,1,1,0
19646,1.2406226724909457,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,3.8006053435022893,0.7625578655350369,-0.7188344513050046,0,1,1
19647,1.2406226724909457,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.6910281363452665,-0.5305473823408368,0.712232945879515,1,0,0
19651,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.633025298107113,-0.6832436762415446,-0.5305473823408368,-0.003300752712744759,1,1,0
19653,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,1.4676298428713825,0.3404128273978897,1.1935929481603282,-1.4343681498972645,1,1,0
19656,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,0.7101746823246815,0.7625578655350369,1.427766644471775,0,1,0
19657,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.4652787933373304,-1.392617547591419,0.712232945879515,1,1,1
19660,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-0.7579822765000025,-0.27455952079614304,0.7625578655350369,-1.4343681498972645,1,1,0
19661,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-0.4797807615785794,-0.7844416575899297,1.1935929481603282,1.427766644471775,1,1,1
19663,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-1.0361837914214256,0.18861585537531197,-1.392617547591419,-1.4343681498972645,1,1,1
19664,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,1.6711360607672916,1.7458313577928055,-0.5548000845301326,1.1935929481603282,-1.4343681498972645,1,1,1
19669,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.633025298107113,0.10687902428623168,0.7625578655350369,1.427766644471775,1,1,0
19671,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-1.0361837914214256,1.8583825476236666,-0.5305473823408368,0.712232945879515,1,1,1
19672,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.28623621095172597,-1.392617547591419,1.427766644471775,1,1,0
19674,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,1.6711360607672916,-0.7579822765000025,-0.5586923145819936,0.7625578655350369,1.427766644471775,1,1,1
19675,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.395218652403833,0.7625578655350369,-1.4343681498972645,1,1,0
19676,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.3056973612110308,-1.392617547591419,0.712232945879515,1,1,0
19677,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,1.118858837770083,-0.5305473823408368,0.712232945879515,1,1,1
19679,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.5225286837275425,-0.34949428419757467,2.0240328727142285,0.14580132480484134,-0.5305473823408368,-1.4343681498972645,1,1,1
19680,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.6559980658785178,-0.5305473823408368,0.712232945879515,1,1,0
19683,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,1.6711360607672916,-1.0361837914214256,-0.5781534648412985,0.7625578655350369,-0.7188344513050046,1,0,0
19684,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.7727649674343469,1.1935929481603282,-0.003300752712744759,1,1,1
19688,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.395218652403833,0.7625578655350369,-1.4343681498972645,1,1,0
19689,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.15390038918845309,-0.5305473823408368,-0.003300752712744759,1,1,1
19690,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.0021034171658753935,1.1935929481603282,-0.003300752712744759,1,1,0
19691,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.749411587123181,-1.392617547591419,1.427766644471775,1,0,0
19694,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.4797807615785794,2.5083849662844484,1.1935929481603282,1.427766644471775,1,1,0
19695,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,1.6711360607672916,1.4676298428713825,-0.23174499022567244,0.7625578655350369,-0.003300752712744759,1,1,1
19699,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.633025298107113,-0.5898301549968814,1.1935929481603282,1.427766644471775,1,1,1
19701,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.6443213757229349,-0.5305473823408368,-0.003300752712744759,1,1,0
19702,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.9206697094050635,0.7625578655350369,-1.4343681498972645,1,1,1
19704,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,0.15747801496042424,0.7625578655350369,-0.003300752712744759,1,0,0
19707,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.7844416575899297,-0.5305473823408368,-0.003300752712744759,1,1,0
19709,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.34851189178150144,-1.392617547591419,0.712232945879515,1,1,0
19715,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,1.6711360607672916,1.4676298428713825,1.6715555051343403,0.7625578655350369,-0.7188344513050046,1,1,1
19716,-0.7123191364779888,-0.2837414980846948,-5.138742984688611,-0.3497303286512993,1.6711360607672916,-1.0361837914214256,-0.19282268970706276,-1.8236526302167104,-0.003300752712744759,0,1,0
19718,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.5275544741671059,0.7625578655350369,0.712232945879515,1,1,0
19719,1.2406226724909457,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,0.07662226826426684,-0.6598902959303787,1.1935929481603282,-0.003300752712744759,1,1,0
19723,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-1.0361837914214256,-0.6676747560341008,-1.392617547591419,-0.003300752712744759,1,0,1
19727,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,1.5002973828524577,0.7625578655350369,-0.003300752712744759,1,1,1
19728,-0.7123191364779888,-0.2837414980846948,-5.128042569673935,1.054463930632832,3.6917664057321575,-1.0361837914214256,2.909284661626128,-0.5305473823408368,-1.4343681498972645,0,1,0
19738,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.4224642627668598,1.1935929481603282,-0.003300752712744759,1,1,0
19742,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.2586759963088094,-0.5305473823408368,-0.003300752712744759,1,1,0
19744,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-0.7579822765000025,-0.5976146151006033,0.7625578655350369,-0.7188344513050046,1,1,1
19745,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,1.054463930632832,1.6711360607672916,-1.0361837914214256,1.239517969377773,1.6246280307856193,1.427766644471775,0,1,0
19747,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.38354196224825016,-0.5305473823408368,1.427766644471775,1,1,1
19748,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,2.0240328727142285,1.5392196833710674,-1.392617547591419,-0.7188344513050046,1,0,0
19749,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,-1.0361837914214256,-0.06437909799565086,0.7625578655350369,-0.003300752712744759,1,1,0
19750,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,1.6711360607672916,0.9112268130285363,4.547913513459595,-1.8236526302167104,-1.4343681498972645,1,0,1
19752,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,1.6711360607672916,-0.7579822765000025,-0.8428251083678442,0.7625578655350369,-0.003300752712744759,1,1,0
19753,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,2.5122771963363095,-1.8236526302167104,1.427766644471775,0,0,1
19757,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.35482378318568997,0.1496935548567023,1.1935929481603282,-1.4343681498972645,1,1,1
19758,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.06048686794378989,-0.5305473823408368,-0.003300752712744759,1,0,1
19759,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.6988125964489884,-1.392617547591419,0.712232945879515,1,1,1
19761,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.0838402482549557,-1.392617547591419,-0.003300752712744759,1,1,0
